pitcher_id,pitch_type,pitches,start_speed,ivb,hb,spin_rate,launch_angle,whiff rate,proportion
680744,FF,645,93.8,16.8,8.3,2298.0,20.0,0.2364217252396166,0.435
680744,SL,400,82.9,-2.2,-2.6,2552.0,16.0,0.4694835680751174,0.27
680744,FC,194,87.1,7.2,-2.0,2352.0,7.0,0.37209302325581395,0.131
680744,FS,146,83.1,6.8,10.3,1382.0,9.0,0.45161290322580644,0.099
680744,KC,91,78.4,-13.2,-5.6,2537.0,8.0,0.38095238095238093,0.061
680744,SI,5,93.1,14.7,13.8,2093.0,,0.0,0.003
680744,,1,,,,,,nan,0.001
687841,FF,447,93.4,15.7,-5.3,2266.0,8.0,0.15263157894736842,0.461
687841,SL,327,83.0,-1.7,5.2,2680.0,10.0,0.38650306748466257,0.337
687841,CU,169,76.9,-13.1,11.0,2783.0,14.0,0.3793103448275862,0.174
687841,SI,23,93.6,14.4,-9.8,2289.0,20.0,0.2,0.024
687841,,4,,,,,,nan,0.004
687424,SL,465,84.9,4.7,-1.1,2649.0,14.0,0.5021459227467812,0.539
687424,SI,309,92.8,16.1,12.3,2384.0,23.0,0.1419753086419753,0.358
687424,FC,87,90.7,11.4,3.9,2513.0,25.0,0.16666666666666666,0.101
687424,,1,,,,,,nan,0.001
666159,FF,587,93.9,16.5,5.2,2186.0,19.0,0.23839009287925697,0.516
666159,ST,254,82.6,9.0,-9.4,2292.0,22.0,0.2882882882882883,0.223
666159,CU,136,80.9,-10.7,-9.1,2245.0,6.0,0.2765957446808511,0.12
666159,FS,108,88.6,5.6,12.9,1594.0,1.0,0.20930232558139536,0.095
666159,SL,52,85.7,3.1,-5.3,2289.0,9.0,0.22727272727272727,0.046
666159,,1,,,,,,nan,0.001
676760,FF,349,93.3,15.1,13.0,2230.0,14.0,0.22346368715083798,0.538
676760,CH,199,81.5,1.3,16.6,2120.0,-9.0,0.3958333333333333,0.307
676760,ST,100,80.9,2.7,-12.0,2402.0,1.0,0.35294117647058826,0.154
676760,,1,,,,,,nan,0.002
592527,SL,949,80.0,0.3,-7.3,2535.0,22.0,0.2725225225225225,0.468
592527,SI,510,89.4,10.8,13.5,2206.0,10.0,0.04048582995951417,0.251
592527,FF,375,90.2,16.6,10.1,2311.0,28.0,0.1404494382022472,0.185
592527,CU,98,73.1,-8.4,-12.1,2493.0,27.0,0.16129032258064516,0.048
592527,CH,72,84.0,9.8,13.5,1752.0,13.0,0.2692307692307692,0.036
592527,FS,19,80.3,-1.5,14.7,1537.0,31.0,0.1,0.009
592527,,5,,,,,,nan,0.002
656686,FF,491,95.7,15.7,3.5,2428.0,12.0,0.23412698412698413,0.543
656686,CU,178,85.6,-5.1,-7.0,2589.0,1.0,0.25,0.197
656686,SL,135,91.2,7.0,-4.2,2409.0,7.0,0.22,0.149
656686,CH,96,90.1,4.8,12.6,2174.0,4.0,0.28205128205128205,0.106
656686,,4,,,,,,nan,0.004
702303,FF,563,93.2,16.9,-2.9,2416.0,13.0,0.3051643192488263,0.454
702303,CU,416,82.2,-13.6,6.0,2558.0,-8.0,0.39361702127659576,0.335
702303,ST,250,83.8,-0.1,11.5,2491.0,23.0,0.34831460674157305,0.202
702303,,5,,,,,,nan,0.004
702303,CH,4,87.6,5.6,-13.6,1483.0,,nan,0.003
702303,SL,1,77.8,6.6,-8.5,2699.0,,1.0,0.001
702303,SI,1,93.3,10.1,16.1,2201.0,,1.0,0.001
676755,FF,639,92.8,19.2,8.4,2317.0,17.0,0.2750809061488673,0.625
676755,SL,238,85.3,7.3,-1.8,2028.0,25.0,0.2764227642276423,0.233
676755,CH,95,84.9,9.0,11.7,1664.0,10.0,0.2692307692307692,0.093
676755,CU,50,78.1,-9.4,-3.7,2161.0,15.0,0.42857142857142855,0.049
676089,FC,305,86.8,2.9,-5.0,2535.0,15.0,0.4370860927152318,0.364
676089,FF,278,93.3,16.7,3.7,2378.0,20.0,0.13076923076923078,0.331
676089,SL,168,82.8,-1.0,-4.1,2504.0,9.0,0.42857142857142855,0.2
676089,SI,81,93.3,14.1,13.1,2287.0,21.0,0.19444444444444445,0.097
676089,,5,,,,,,nan,0.006
676089,KC,1,82.3,-10.9,-13.8,3080.0,,0.0,0.001
676089,ST,1,85.4,5.6,-9.1,2919.0,,nan,0.001
687209,FF,571,99.2,18.1,6.3,2413.0,16.0,0.2846441947565543,0.74
687209,SL,194,88.4,1.4,-6.7,2532.0,13.0,0.4838709677419355,0.251
687209,,5,,,,,,nan,0.006
687209,CH,2,89.0,6.8,12.5,2214.0,,0.0,0.003
594577,FF,351,91.4,15.3,7.4,2167.0,29.0,0.27647058823529413,0.444
594577,SL,173,81.8,1.1,-11.4,2181.0,24.0,0.2,0.219
594577,FC,169,86.6,6.7,-3.4,2194.0,19.0,0.2222222222222222,0.214
594577,FS,74,81.9,3.7,8.3,1057.0,13.0,0.3870967741935484,0.094
594577,SI,10,90.6,12.0,8.2,2131.0,-3.0,0.14285714285714285,0.013
594577,CH,8,84.1,13.7,5.9,1497.0,-2.0,0.5,0.01
594577,,4,,,,,,nan,0.005
594577,CU,1,79.4,-11.5,-8.5,2295.0,,0.0,0.001
800049,FF,481,95.0,15.1,5.0,2094.0,21.0,0.1908713692946058,0.472
800049,SL,258,86.9,1.3,-2.1,2406.0,10.0,0.3416666666666667,0.253
800049,CU,138,81.8,-10.0,-5.5,2452.0,14.0,0.323943661971831,0.136
800049,CH,86,90.6,8.0,12.4,1687.0,8.0,0.24390243902439024,0.084
800049,SI,55,94.4,11.9,14.3,2025.0,-5.0,0.3125,0.054
670766,SI,516,89.6,7.2,15.3,2136.0,14.0,0.16129032258064516,0.365
670766,ST,405,81.9,4.6,-11.8,2590.0,9.0,0.3431952662721893,0.287
670766,FF,246,89.8,13.5,7.3,2117.0,28.0,0.28688524590163933,0.174
670766,CH,245,81.8,3.7,14.0,1389.0,5.0,0.40336134453781514,0.174
694646,FF,893,93.7,18.1,7.4,2125.0,24.0,0.3058510638297872,0.485
694646,SL,387,84.7,2.3,-5.6,2530.0,14.0,0.4114285714285714,0.21
694646,CH,240,83.8,4.1,9.8,1131.0,18.0,0.4461538461538462,0.13
694646,CU,173,75.7,-16.0,-10.6,2753.0,-1.0,0.3114754098360656,0.094
694646,ST,150,80.4,1.9,-15.4,2746.0,22.0,0.3787878787878788,0.081
686790,SI,326,92.7,2.8,15.4,2150.0,-1.0,0.1513157894736842,0.429
686790,SL,230,83.8,-5.3,-8.2,2535.0,15.0,0.46153846153846156,0.303
686790,CH,117,86.9,3.5,16.1,1896.0,6.0,0.2727272727272727,0.154
686790,FF,87,92.7,10.6,14.0,2058.0,11.0,0.15384615384615385,0.114
641849,FF,469,89.3,12.6,6.3,2133.0,8.0,0.24242424242424243,0.467
641849,ST,275,75.7,6.1,-16.2,2477.0,23.0,0.2589928057553957,0.274
641849,SL,168,82.0,2.0,-6.1,2235.0,10.0,0.1951219512195122,0.167
641849,CH,63,80.1,-0.1,13.0,1334.0,21.0,0.10526315789473684,0.063
641849,FC,16,87.0,9.4,-1.4,2128.0,,0.3333333333333333,0.016
641849,,7,,,,,,nan,0.007
641849,CU,6,74.7,-5.6,-17.4,2453.0,21.0,0.3333333333333333,0.006
676046,FF,356,94.1,16.0,7.2,2390.0,16.0,0.2230769230769231,0.571
676046,SL,205,85.7,-0.7,-6.5,2712.0,14.0,0.47126436781609193,0.329
676046,CU,37,79.6,-7.7,-11.5,2588.0,48.0,0.5,0.059
676046,ST,20,82.9,2.4,-15.9,2667.0,12.0,0.14285714285714285,0.032
676046,,4,,,,,,nan,0.006
676046,CH,1,90.0,10.2,18.8,1944.0,,nan,0.002
543518,FF,281,93.0,16.7,8.2,2355.0,12.0,0.19166666666666668,0.447
543518,FS,199,84.8,5.9,5.7,1307.0,18.0,0.4262295081967213,0.316
543518,SL,111,85.9,1.9,-5.2,2593.0,-0.0,0.3584905660377358,0.176
543518,SI,37,93.0,14.9,13.3,2369.0,-4.0,0.16666666666666666,0.059
543518,,1,,,,,,nan,0.002
690736,SL,300,81.3,2.9,9.0,2365.0,20.0,0.34285714285714286,0.333
690736,FF,244,91.9,15.5,-4.3,2162.0,17.0,0.25,0.271
690736,SI,211,91.4,11.4,-13.5,2102.0,2.0,0.1511627906976744,0.234
690736,CH,81,84.2,10.7,-14.2,1907.0,-2.0,0.21875,0.09
690736,CU,61,75.3,-14.1,9.1,2343.0,9.0,0.4230769230769231,0.068
690736,,4,,,,,,nan,0.004
641851,SL,327,79.0,0.1,-13.0,2734.0,27.0,0.25333333333333335,0.386
641851,SI,247,90.3,6.4,16.6,2344.0,7.0,0.1981981981981982,0.291
641851,FC,123,86.7,7.0,-3.2,2542.0,24.0,0.1346153846153846,0.145
641851,CH,79,84.6,3.8,17.5,2193.0,12.0,0.28125,0.093
641851,FF,71,90.3,15.4,8.8,2404.0,14.0,0.16,0.084
641851,,1,,,,,,nan,0.001
700241,SI,779,91.2,5.9,13.5,2181.0,-3.0,0.13896457765667575,0.319
700241,ST,548,83.8,0.1,-11.2,2456.0,12.0,0.33584905660377357,0.224
700241,FF,489,92.5,13.5,9.0,2223.0,20.0,0.27756653992395436,0.2
700241,FC,285,89.2,7.6,2.2,2284.0,14.0,0.1437908496732026,0.117
700241,CH,188,86.6,5.8,13.4,1646.0,2.0,0.1728395061728395,0.077
700241,CU,154,78.8,-10.7,-12.2,2542.0,6.0,0.22388059701492538,0.063
700241,,1,,,,,,nan,0.0
679928,FF,533,91.2,14.3,12.0,1995.0,24.0,0.23389830508474577,0.376
679928,CH,363,77.5,-0.1,12.2,1795.0,12.0,0.31443298969072164,0.256
679928,ST,237,75.8,1.8,-14.7,2248.0,21.0,0.24705882352941178,0.167
679928,FC,199,85.8,7.2,-0.6,2001.0,14.0,0.18627450980392157,0.14
679928,SI,72,89.6,8.8,14.7,1876.0,5.0,0.02702702702702703,0.051
679928,CU,11,74.9,-2.8,-12.4,2261.0,14.0,0.0,0.008
679928,,3,,,,,,nan,0.002
679928,FA,1,43.6,18.5,12.5,987.0,,nan,0.001
663474,FF,596,92.8,19.3,2.6,2256.0,19.0,0.2290909090909091,0.619
663474,CU,250,78.1,-7.1,-10.3,2200.0,15.0,0.3939393939393939,0.26
663474,SL,114,85.6,6.5,-3.8,2215.0,25.0,0.42857142857142855,0.118
663474,,3,,,,,,nan,0.003
669111,FF,331,94.9,16.7,7.7,2205.0,9.0,0.24,0.53
669111,SL,289,84.2,0.1,-1.7,2171.0,10.0,0.45714285714285713,0.462
669111,,5,,,,,,nan,0.008
656726,FF,567,96.1,12.7,5.5,2262.0,17.0,0.31958762886597936,0.466
656726,ST,493,88.4,2.7,-4.9,2481.0,18.0,0.4025423728813559,0.405
656726,SL,149,85.7,-6.1,-4.0,2387.0,10.0,0.28846153846153844,0.123
656726,CU,6,85.2,-9.7,-4.4,2448.0,,nan,0.005
656726,,1,,,,,,nan,0.001
658431,SI,478,92.3,2.0,17.4,2252.0,-3.0,0.14354066985645933,0.456
658431,CH,264,86.1,-3.0,16.2,1839.0,-2.0,0.408,0.252
658431,ST,241,81.7,3.9,-12.6,2588.0,15.0,0.34285714285714286,0.23
658431,FC,58,87.5,6.0,-1.2,2317.0,32.0,0.13333333333333333,0.055
658431,FF,5,92.5,12.4,10.8,2259.0,15.0,0.0,0.005
658431,,1,,,,,,nan,0.001
658431,FA,1,74.8,-4.7,12.6,1656.0,,nan,0.001
703231,FF,204,92.1,13.3,11.2,2123.0,26.0,0.3125,0.333
703231,FC,186,86.6,8.3,-0.5,2208.0,15.0,0.1958762886597938,0.304
703231,SL,151,81.8,-6.4,-3.7,2237.0,4.0,0.23529411764705882,0.247
703231,SI,70,90.5,4.6,15.5,2038.0,-7.0,0.1724137931034483,0.114
703231,CH,1,80.4,3.6,17.4,1583.0,,nan,0.002
656731,FF,336,95.1,15.8,7.9,2206.0,14.0,0.2972972972972973,0.451
656731,SL,158,85.2,0.1,-4.2,2183.0,6.0,0.36486486486486486,0.212
656731,FC,80,89.8,7.0,-2.5,2142.0,6.0,0.20930232558139536,0.107
656731,FS,65,84.6,-0.8,5.7,961.0,1.0,0.3333333333333333,0.087
656731,SI,54,93.8,7.9,14.9,2104.0,-6.0,0.14285714285714285,0.072
656731,CU,22,77.8,-12.9,-10.7,2386.0,-8.0,0.25,0.03
656731,ST,18,81.6,-5.2,-7.6,2323.0,48.0,0.4444444444444444,0.024
656731,CH,12,87.4,7.0,13.5,1664.0,35.0,0.2,0.016
684871,FF,375,95.6,15.2,4.6,2271.0,6.0,0.2046783625730994,0.385
684871,SL,358,86.2,-0.4,-2.0,2328.0,14.0,0.4689655172413793,0.368
684871,SI,235,95.1,9.8,14.4,2260.0,3.0,0.1743119266055046,0.241
684871,,5,,,,,,nan,0.005
684871,CH,1,90.9,6.1,15.8,2152.0,,0.0,0.001
691441,CU,442,84.7,-4.8,-1.8,2527.0,11.0,0.33181818181818185,0.267
691441,ST,363,85.0,6.7,-7.1,2519.0,13.0,0.4215686274509804,0.22
691441,FF,357,93.2,15.8,4.2,2297.0,15.0,0.1724137931034483,0.216
691441,SI,277,93.0,10.1,11.1,2255.0,-2.0,0.15748031496062992,0.168
691441,CH,210,89.9,8.4,10.9,2057.0,3.0,0.27956989247311825,0.127
691441,,4,,,,,,nan,0.002
675650,FF,639,95.1,16.9,11.4,2316.0,20.0,0.19805194805194806,0.555
675650,FC,219,88.3,5.8,0.4,2112.0,15.0,0.4489795918367347,0.19
675650,CU,155,83.0,-9.7,-4.3,2398.0,-5.0,0.5714285714285714,0.135
675650,CH,139,88.4,3.5,14.1,1483.0,8.0,0.38461538461538464,0.121
676974,FF,408,94.4,14.3,5.3,2412.0,13.0,0.1596244131455399,0.407
676974,SL,385,88.2,-1.4,-2.6,2573.0,8.0,0.37320574162679426,0.384
676974,CH,187,86.6,7.5,13.6,1748.0,-6.0,0.26506024096385544,0.187
676974,SI,21,95.0,14.9,9.8,2437.0,12.0,0.2222222222222222,0.021
676974,,1,,,,,,nan,0.001
805437,FF,408,95.8,11.4,13.6,2260.0,-0.0,0.2889908256880734,0.387
805437,SL,232,88.2,6.6,0.0,2335.0,25.0,0.30158730158730157,0.22
805437,SI,199,93.9,4.3,15.2,2130.0,1.0,0.12903225806451613,0.189
805437,CU,127,79.5,2.1,-14.6,2242.0,29.0,0.27906976744186046,0.12
805437,CH,75,87.9,-2.0,15.1,1534.0,-3.0,0.125,0.071
805437,,12,,,,,,nan,0.011
805437,FC,1,89.3,5.2,2.9,2524.0,,nan,0.001
679777,FC,248,88.1,8.3,-2.0,2458.0,19.0,0.2524271844660194,0.365
679777,FF,179,92.5,17.0,5.5,2094.0,25.0,0.2,0.264
679777,CU,86,77.2,-3.5,-11.4,2624.0,16.0,0.20454545454545456,0.127
679777,SL,81,82.9,4.4,-4.2,2406.0,19.0,0.1951219512195122,0.119
679777,CH,78,83.0,7.4,10.6,1378.0,6.0,0.2702702702702703,0.115
679777,,6,,,,,,nan,0.009
679777,SI,1,94.7,16.9,11.9,2122.0,,0.0,0.001
668943,SI,444,93.6,12.4,10.6,2180.0,14.0,0.26066350710900477,0.465
668943,SL,341,87.6,3.8,-1.8,2308.0,10.0,0.31443298969072164,0.357
668943,ST,170,80.5,1.0,-13.3,2300.0,26.0,0.26744186046511625,0.178
664948,FC,508,87.5,5.9,5.0,2277.0,13.0,0.32967032967032966,0.539
664948,FF,252,91.7,16.0,-6.6,2068.0,15.0,0.18556701030927836,0.268
664948,CU,168,77.8,-12.7,4.6,2766.0,0.0,0.559322033898305,0.178
664948,SL,10,82.4,-1.6,5.7,2496.0,-4.0,0.25,0.011
664948,,4,,,,,,nan,0.004
672456,FF,477,95.1,15.4,5.7,2094.0,17.0,0.17452830188679244,0.531
672456,SL,229,84.3,1.3,-11.4,2651.0,23.0,0.36752136752136755,0.255
672456,KC,114,79.0,-11.3,-12.6,2878.0,11.0,0.2553191489361702,0.127
672456,CH,78,85.4,7.2,14.6,1702.0,10.0,0.43243243243243246,0.087
801216,SL,410,86.2,3.2,-2.6,2282.0,11.0,0.3789954337899543,0.451
801216,FF,256,95.5,14.2,5.1,2236.0,12.0,0.14388489208633093,0.281
801216,SI,177,93.8,8.1,13.2,1949.0,4.0,0.15625,0.195
801216,CH,57,88.3,5.7,13.5,1888.0,5.0,0.4090909090909091,0.063
801216,,10,,,,,,nan,0.011
687287,FF,585,89.7,16.3,-6.2,2145.0,20.0,0.2053872053872054,0.486
687287,FC,271,85.6,8.9,4.5,2271.0,20.0,0.18471337579617833,0.225
687287,CH,175,82.4,5.7,-15.0,1788.0,4.0,0.2727272727272727,0.145
687287,CU,162,77.1,-8.4,8.3,2425.0,12.0,0.22033898305084745,0.135
687287,,5,,,,,,nan,0.004
687287,SI,4,89.0,15.7,-14.4,2195.0,,1.0,0.003
687287,FA,1,74.3,-2.2,-14.0,1664.0,,nan,0.001
682254,FF,1013,94.0,18.3,-7.0,2167.0,17.0,0.272552783109405,0.636
682254,SL,414,85.6,4.4,2.5,2288.0,7.0,0.3963963963963964,0.26
682254,CH,166,85.1,12.4,-10.6,1535.0,17.0,0.25675675675675674,0.104
572383,FF,514,83.5,7.5,-0.4,2063.0,13.0,0.26515151515151514,0.589
572383,ST,348,69.2,3.5,16.5,2060.0,26.0,0.25190839694656486,0.399
572383,CH,11,80.4,9.5,-14.1,1718.0,30.0,0.0,0.013
642575,SI,453,94.6,12.6,9.6,2123.0,26.0,0.2374429223744292,0.607
642575,SL,223,84.0,0.8,-4.4,2145.0,15.0,0.41836734693877553,0.299
642575,FS,66,85.6,2.9,7.9,1418.0,9.0,0.35,0.088
642575,,4,,,,,,nan,0.005
663752,FF,325,93.3,15.8,7.6,2437.0,13.0,0.2391304347826087,0.427
663752,FC,268,87.0,4.5,-2.9,2326.0,13.0,0.3023255813953488,0.352
663752,CU,91,79.5,-16.4,-7.3,2326.0,2.0,0.5,0.119
663752,CH,77,81.1,8.9,11.5,1537.0,22.0,0.3888888888888889,0.101
663752,,1,,,,,,nan,0.001
665996,SI,440,90.7,8.7,-13.9,2198.0,3.0,0.19653179190751446,0.363
665996,FF,337,91.8,14.9,-4.0,2357.0,15.0,0.2619047619047619,0.278
665996,SL,285,80.8,-1.2,7.7,2564.0,17.0,0.41216216216216217,0.235
665996,CU,136,77.2,-4.6,16.2,2543.0,15.0,0.3170731707317073,0.112
665996,,7,,,,,,nan,0.006
665996,CH,6,87.0,8.2,-15.0,1977.0,52.0,0.0,0.005
682077,SI,765,90.2,7.0,12.9,2239.0,8.0,0.09627329192546584,0.349
682077,CU,599,80.4,-1.5,-12.1,2631.0,16.0,0.3501683501683502,0.274
682077,SL,438,85.0,2.6,-3.2,2802.0,18.0,0.24766355140186916,0.2
682077,FF,194,90.8,14.1,5.6,2301.0,14.0,0.21176470588235294,0.089
682077,CH,137,86.0,3.3,11.7,1710.0,1.0,0.23076923076923078,0.063
682077,FS,54,81.9,-1.6,6.3,1067.0,-13.0,0.2727272727272727,0.025
682077,,2,,,,,,nan,0.001
682610,SI,212,94.7,6.5,15.9,2208.0,5.0,0.03333333333333333,0.259
682610,FF,197,94.9,14.1,9.5,2259.0,27.0,0.18518518518518517,0.241
682610,FC,159,88.6,6.2,-0.6,2328.0,15.0,0.42028985507246375,0.195
682610,SL,136,85.3,-2.0,-6.9,2329.0,17.0,0.5238095238095238,0.166
682610,CH,110,89.5,9.9,12.6,1787.0,6.0,0.2549019607843137,0.135
682610,,3,,,,,,nan,0.004
668716,SI,361,95.5,5.0,16.3,2199.0,-12.0,0.2097902097902098,0.534
668716,ST,158,82.1,2.5,-14.4,2540.0,15.0,0.3939393939393939,0.234
668716,FC,153,88.3,5.2,-2.0,2423.0,13.0,0.26785714285714285,0.226
668716,FF,4,95.6,7.2,8.1,2278.0,,1.0,0.006
656786,FC,219,88.6,8.1,5.6,2542.0,9.0,0.21621621621621623,0.272
656786,FF,200,92.2,13.2,-2.5,2384.0,7.0,0.2608695652173913,0.249
656786,CU,195,80.8,-12.0,9.1,2674.0,4.0,0.45588235294117646,0.243
656786,ST,162,80.2,0.2,15.0,2624.0,24.0,0.3611111111111111,0.201
656786,SI,28,91.7,10.7,-11.9,2396.0,-16.0,0.18181818181818182,0.035
680897,FF,731,93.3,17.8,3.8,2343.0,21.0,0.19718309859154928,0.472
680897,SL,443,84.5,2.3,-2.3,2212.0,24.0,0.4602510460251046,0.286
680897,CU,191,78.6,-9.3,-2.5,2334.0,5.0,0.390625,0.123
680897,CH,181,84.9,10.0,13.2,1900.0,6.0,0.4935064935064935,0.117
680897,,4,,,,,,nan,0.003
656793,FF,353,94.2,15.3,5.3,1908.0,24.0,0.20496894409937888,0.368
656793,CH,190,88.0,7.0,16.1,2007.0,15.0,0.35714285714285715,0.198
656793,SL,172,86.4,0.4,-3.1,2274.0,7.0,0.4125,0.18
656793,SI,134,94.1,12.0,14.0,1929.0,4.0,0.2,0.14
656793,KN,63,79.7,3.0,0.3,477.0,12.0,0.29411764705882354,0.066
656793,CU,44,79.5,-8.5,-10.6,2418.0,11.0,0.4117647058823529,0.046
656793,,2,,,,,,nan,0.002
680951,FF,587,91.2,15.6,-8.9,1937.0,20.0,0.2111111111111111,0.506
680951,SL,317,86.2,2.9,6.6,2296.0,10.0,0.36065573770491804,0.273
680951,CU,139,78.3,-10.6,11.8,2680.0,8.0,0.25,0.12
680951,CH,114,83.3,8.2,-14.7,1928.0,2.0,0.5172413793103449,0.098
680951,SI,3,92.7,13.0,-14.6,2159.0,,0.0,0.003
690939,FC,267,89.8,9.5,0.1,2163.0,13.0,0.18699186991869918,0.323
690939,SL,237,81.9,0.4,-12.1,2195.0,16.0,0.33035714285714285,0.287
690939,CU,158,79.7,-5.0,-6.8,2153.0,11.0,0.2988505747126437,0.191
690939,CH,94,85.0,6.3,10.9,1372.0,-15.0,0.4583333333333333,0.114
690939,SI,48,89.7,6.4,10.6,2051.0,9.0,0.2,0.058
690939,FF,22,89.4,9.2,8.1,2075.0,12.0,0.125,0.027
672552,FF,639,92.1,13.2,-9.8,2225.0,17.0,0.176056338028169,0.471
672552,SL,305,83.2,0.0,1.8,2360.0,17.0,0.30434782608695654,0.225
672552,CH,202,84.4,6.6,-11.4,1500.0,7.0,0.425531914893617,0.149
672552,CU,184,76.1,-11.0,7.8,2384.0,9.0,0.30303030303030304,0.136
672552,SI,26,92.6,13.1,-15.5,2228.0,32.0,0.18181818181818182,0.019
672552,FA,1,66.6,8.0,-7.8,1183.0,,nan,0.001
670124,FF,510,94.2,15.8,12.4,2202.0,19.0,0.21825396825396826,0.55
670124,SV,253,84.8,-4.4,-10.7,2259.0,7.0,0.37755102040816324,0.273
670124,CU,134,81.9,-11.9,-4.9,2209.0,-16.0,0.36,0.144
670124,CH,29,87.4,5.8,10.5,1377.0,-10.0,0.3,0.031
670124,FC,2,90.3,13.9,1.3,2210.0,,nan,0.002
679358,CH,568,83.5,-0.1,12.4,1489.0,1.0,0.48507462686567165,0.544
679358,SL,270,86.4,2.2,-5.2,2583.0,9.0,0.21875,0.259
679358,FF,200,93.8,17.9,8.6,2196.0,24.0,0.23863636363636365,0.192
679358,ST,3,79.8,-0.9,-17.4,2746.0,,nan,0.003
679358,,2,,,,,,nan,0.002
679358,SI,1,90.7,10.7,13.9,1986.0,,nan,0.001
671305,FF,304,98.4,14.7,10.3,2361.0,14.0,0.2898550724637681,0.419
671305,SL,230,84.7,-1.6,-2.7,2032.0,12.0,0.5384615384615384,0.317
671305,SI,186,97.7,10.1,15.0,2195.0,3.0,0.13924050632911392,0.257
671305,,5,,,,,,nan,0.007
694037,FF,424,99.1,16.0,10.6,2293.0,13.0,0.38095238095238093,0.557
694037,SL,206,90.2,3.8,-2.6,2078.0,21.0,0.5,0.271
694037,FS,66,87.3,3.4,4.4,916.0,26.0,0.4375,0.087
694037,SI,41,98.4,13.1,15.1,2195.0,8.0,0.1875,0.054
694037,CH,18,91.9,6.4,13.4,1510.0,-15.0,0.25,0.024
694037,CU,6,85.0,1.2,2.3,2192.0,,0.0,0.008
687223,FF,348,90.5,12.3,-8.8,2137.0,20.0,0.11042944785276074,0.534
687223,FC,130,80.4,2.7,4.2,1974.0,35.0,0.46153846153846156,0.199
687223,ST,93,73.1,0.3,10.9,1931.0,23.0,0.42857142857142855,0.143
687223,CH,65,81.0,5.1,-12.8,1714.0,-10.0,0.4,0.1
687223,SI,16,90.5,13.9,-13.2,2214.0,16.0,0.16666666666666666,0.025
623381,FC,1130,87.0,9.7,3.0,2415.0,10.0,0.20247295208655333,0.457
623381,CU,525,72.9,-8.7,13.1,2485.0,15.0,0.33658536585365856,0.212
623381,FF,359,88.6,14.3,-6.0,2274.0,16.0,0.21468926553672316,0.145
623381,CH,290,84.9,7.7,-15.3,1844.0,5.0,0.1794871794871795,0.117
623381,SL,166,80.6,10.3,10.8,2362.0,33.0,0.27710843373493976,0.067
623381,,4,,,,,,nan,0.002
663982,SI,461,86.8,6.9,-14.5,1860.0,9.0,0.1674641148325359,0.409
663982,CH,231,81.1,7.6,-12.6,1545.0,9.0,0.29357798165137616,0.205
663982,SL,154,83.1,5.8,1.8,2071.0,19.0,0.19718309859154928,0.137
663982,CU,133,76.1,-14.6,11.4,2150.0,8.0,0.25,0.118
663982,FF,102,88.5,12.6,-5.4,1984.0,16.0,0.14035087719298245,0.09
663982,ST,46,74.0,0.9,17.1,2343.0,27.0,0.4375,0.041
663982,,1,,,,,,nan,0.001
694477,FC,828,87.0,11.8,-3.8,2404.0,28.0,0.3156779661016949,0.381
694477,FF,618,93.1,16.0,5.7,2356.0,22.0,0.31446540880503143,0.285
694477,CH,287,88.1,4.3,11.3,2122.0,3.0,0.2127659574468085,0.132
694477,SI,248,92.3,10.0,13.9,2157.0,-3.0,0.1320754716981132,0.114
694477,SL,189,84.9,1.3,-6.2,2487.0,18.0,0.40963855421686746,0.087
694477,FA,1,80.0,7.3,15.8,1564.0,,0.0,0.0
694477,,1,,,,,,nan,0.0
679156,SL,493,83.0,-0.6,2.3,2305.0,5.0,0.47794117647058826,0.496
679156,FC,257,88.2,8.1,1.2,2311.0,7.0,0.18867924528301888,0.259
679156,SI,209,91.2,9.9,-13.0,2249.0,-2.0,0.12941176470588237,0.21
679156,FF,23,90.5,9.0,-4.5,2256.0,19.0,0.2727272727272727,0.023
679156,CH,11,84.2,7.7,-5.9,1847.0,-3.0,0.4,0.011
671111,FF,306,88.6,7.8,-14.7,2134.0,12.0,0.208955223880597,0.383
671111,ST,218,78.0,3.6,13.9,2439.0,15.0,0.46534653465346537,0.273
671111,CH,216,81.3,-1.2,-17.1,1885.0,-2.0,0.16666666666666666,0.271
671111,SL,50,78.3,6.6,6.5,2352.0,10.0,0.3125,0.063
671111,,8,,,,,,nan,0.01
660906,SL,325,83.2,0.7,3.9,2436.0,12.0,0.4251497005988024,0.474
660906,FF,166,92.2,15.4,-7.2,2115.0,19.0,0.24324324324324326,0.242
660906,CH,91,86.1,10.9,-11.8,1687.0,13.0,0.4166666666666667,0.133
660906,SI,72,92.1,12.8,-13.1,2072.0,2.0,0.11538461538461539,0.105
660906,CU,26,76.0,-8.4,5.8,2504.0,14.0,0.2,0.038
660906,,5,,,,,,0.0,0.007
683175,FF,806,96.6,16.3,7.1,2418.0,13.0,0.16449086161879894,0.514
683175,ST,588,84.9,2.7,-12.4,2367.0,24.0,0.31196581196581197,0.375
683175,CU,126,84.8,-8.8,-2.7,2178.0,9.0,0.27450980392156865,0.08
683175,CH,45,90.2,7.9,15.3,1866.0,11.0,0.11764705882352941,0.029
683175,,2,,,,,,nan,0.001
663969,SI,725,93.1,6.1,13.9,2028.0,5.0,0.09090909090909091,0.393
663969,ST,415,82.3,1.5,-10.2,2333.0,21.0,0.3581081081081081,0.225
